"Kommun_code","Year","Kommun_name","Productivity","EmployeeIndex","SalesIndex","Population","Percent_University","Infrast","Border","Patent"
580,2006,"Linköping",113.580883753045,490.223276653082,556.799929985707,138580,0.161199307259345,0,0,57
580,2007,"Linköping",115.188735077428,474.766990898571,546.878091381229,140367,0.166021928230994,0,0,80
580,2008,"Linköping",113.601111226406,480.468562694797,545.817626314828,141863,0.16975532732284,0,0,71
580,2009,"Linköping",115.498910309103,473.628830162889,547.03613774789,144690,0.173425945124058,0,0,92
580,2010,"Linköping",117.552079355539,468.772009703834,551.051244843607,146416,0.177733307835209,0,0,85
580,2011,"Linköping",117.143735518736,471.584604955522,552.431822376174,147334,0.181539902534378,0,0,70
580,2012,"Linköping",117.168857296479,474.760099269268,556.270983213431,148521,0.186485412837242,0,0,74
581,2001,"Norrköping",82.9491074424404,471.671976197993,391.247694312355,122896,0.0734360760317667,0,0,106
581,2002,"Norrköping",85.1625221061249,471.755497854836,401.758880147484,123303,0.0786436664152535,0,0,106
581,2003,"Norrköping",84.0491044951612,472.906257862766,397.473474835232,123971,0.0834227359624428,0,0,106
581,2004,"Norrköping",88.6383247175067,468.683207405895,415.432943276863,124410,0.0883449883449883,0,0,72
581,2005,"Norrköping",87.8063335878832,462.000807469956,405.665970185782,124642,0.093315254890005,0,0,86
581,2006,"Norrköping",87.5364085809347,458.449545758901,401.310267512949,125463,0.0977100818568024,0,0,57
581,2007,"Norrköping",91.9186612285209,485.61364276108,446.369559169038,126680,0.101349857909694,0,0,80
581,2008,"Norrköping",94.1063017760765,494.109625988972,464.988295737826,128060,0.104747774480712,0,0,71
581,2009,"Norrköping",90.7989590177692,497.289697004215,451.533868182445,129254,0.108081761492874,0,0,92
581,2010,"Norrköping",84.5678546722367,540.732625228545,457.285980668645,130050,0.111695501730104,0,0,85
581,2011,"Norrköping",82.7712294550389,537.554473389317,444.940446614896,130623,0.114505102470468,0,0,70
581,2012,"Norrköping",82.8894891655638,535.723838411692,444.058752997603,132124,0.117639490175895,0,0,74
582,2001,"Söderköping",104.364493256392,27.6478297888624,28.8545174555362,13932,0.065389032443296,0,0,106
582,2002,"Söderköping",98.8624612693136,30.3924579575807,30.0467319771056,14009,0.0690270540366907,0,0,106
582,2003,"Söderköping",97.7934589050424,29.0859422738219,28.4441490046944,14082,0.0711546655304644,0,0,106
582,2004,"Söderköping",98.1703035656882,28.2783677081206,27.7609594224836,14095,0.0756296559063498,0,0,72
582,2005,"Söderköping",93.0862711019318,30.5352494996263,28.4241251308734,14025,0.08,0,0,86
582,2006,"Söderköping",90.8237467439678,31.2959304296071,28.4241365945547,14051,0.0832680947975233,0,0,57
582,2007,"Söderköping",97.6733218181411,28.6984330528884,28.0307128725114,14020,0.0868758915834522,0,0,80
582,2008,"Söderköping",88.5657894121444,28.1482258451211,24.9296984252447,13959,0.0904792606920267,0,0,71
582,2009,"Söderköping",90.7048158743047,27.5700535368493,25.0073662970464,14042,0.0933627688363481,0,0,92
582,2010,"Söderköping",86.6964955868065,28.1674409339584,24.4201841862256,14024,0.0951226468910439,0,0,85
582,2011,"Söderköping",96.9141235612467,25.1884952201763,24.4112093809003,14043,0.098127180801823,0,0,70
582,2012,"Söderköping",96.5838905346311,24.9034882117744,24.052757793765,14143,0.0993424308845365,0,0,74
583,2001,"Motala",95.6542461550224,114.185537028002,109.223314662199,42168,0.0566780497059381,0,0,106
583,2002,"Motala",94.4391305279856,114.307917097095,107.951403031147,42078,0.0601026664765436,0,0,106
583,2003,"Motala",97.2838607145055,110.370763092628,107.372939436569,42015,0.0622634773295252,0,0,106
583,2004,"Motala",98.3373935897788,111.638077734667,109.781975898003,42062,0.0642385050639532,0,0,72
583,2005,"Motala",96.2221493304006,111.217819315712,107.01617618398,41912,0.0678803206718839,0,0,86
583,2006,"Motala",101.059433271347,104.877201974027,105.988305945797,41959,0.0705212230987392,0,0,57
583,2007,"Motala",96.8722059292822,107.788602883683,104.417197353778,42060,0.0731098430813124,0,0,80
583,2008,"Motala",97.9160157125743,112.159853752098,109.822460023104,41953,0.0760136343050557,0,0,71
583,2009,"Motala",104.883034134736,104.313560770019,109.407227549578,41843,0.0785316540401023,0,0,92
583,2010,"Motala",104.86986638148,102.18407404509,107.160301914239,41955,0.0816112501489691,0,0,85
583,2011,"Motala",106.366686879997,101.153798265152,107.593943867918,41828,0.0840346179592617,0,0,70
583,2012,"Motala",106.070716706794,105.790017923618,112.212230215827,41867,0.0861776578211957,0,0,74
584,2001,"Vadstena",83.3172692417773,12.7180017028767,10.5962917209596,7628,0.0766911379129523,0,0,106
584,2002,"Vadstena",79.3149623624361,14.2548696615201,11.306244506849,7629,0.0799580547909294,0,0,106
584,2003,"Vadstena",91.9907056715844,12.465403831638,11.4670129495365,7582,0.0807174887892377,0,0,106
584,2004,"Vadstena",79.8253478488677,13.5244367299707,10.7959286642992,7562,0.0833112933086485,0,0,72
584,2005,"Vadstena",68.0815302246922,15.3917517802995,10.4789401404142,7527,0.0863557858376511,0,0,86
584,2006,"Vadstena",79.6024363746195,13.6173132403634,10.8397131080929,7541,0.0907041506431508,0,0,57
584,2007,"Vadstena",68.482507198502,15.8180339661589,10.8325862495363,7536,0.0934182590233546,0,0,80
584,2008,"Vadstena",62.9190964763687,17.1054603212659,10.7626010822642,7475,0.0956521739130435,0,0,71
584,2009,"Vadstena",66.9425868114481,14.8137601093519,9.91671422124254,7420,0.101078167115903,0,0,92
584,2010,"Vadstena",65.3022702342254,13.5697160703741,8.86133265829285,7391,0.106751454471655,0,0,85
584,2011,"Vadstena",63.2557937829249,14.5933345323243,9.23112959781946,7317,0.108787754544212,0,0,70
584,2012,"Vadstena",65.3231984548108,12.9498138701227,8.45923261390888,7338,0.109021531752521,0,0,74
586,2001,"Mjölby",90.166032979563,75.755053621483,68.3053266320319,25211,0.0527944151362501,0,0,106
586,2002,"Mjölby",97.9801681852053,72.0812277224037,70.6253081523718,25153,0.055500337931857,0,0,106
586,2003,"Mjölby",100.132939959799,67.5209374213724,67.610699728436,25191,0.0585129609781271,0,0,106
586,2004,"Mjölby",96.6197716820061,67.6221836498537,65.3363994488756,25326,0.0626628760957119,0,0,72
586,2005,"Mjölby",99.0050792059639,66.2838342796767,65.6243626293438,25258,0.0656029772745269,0,0,86
586,2006,"Mjölby",95.693142695879,63.3085615560754,60.5819521485637,25348,0.0686444689916364,0,0,57
586,2007,"Mjölby",88.4891688863341,66.8876864854721,59.1883578582912,25535,0.0736244370471901,0,0,80
586,2008,"Mjölby",96.0929127533545,63.6582953728123,61.1711102328693,25654,0.0767131831293366,0,0,71
586,2009,"Mjölby",90.4286859295411,62.3412404601891,56.3743645403244,25770,0.0801319363601087,0,0,92
586,2010,"Mjölby",90.3401357799673,62.5029346271779,56.4652360086566,25856,0.0823019801980198,0,0,85
586,2011,"Mjölby",92.9216850546999,61.3719685126517,57.0278672931956,26073,0.0842634142599624,0,0,70
586,2012,"Mjölby",92.8717665425496,59.3699158968703,55.1378896882493,26195,0.0873067379270853,0,0,74
604,2001,"Aneby",117.925981080669,6.91195744721561,8.15099363150738,6686,0.0513012264433144,0,0,98
604,2002,"Aneby",137.702867949078,6.18607551348987,8.51840339557116,6631,0.0530839993967727,0,0,98
604,2003,"Aneby",127.155983898384,5.97300600265986,7.59503455099172,6666,0.0564056405640564,0,0,98
604,2004,"Aneby",109.474762764161,6.14747124089579,6.72992955696571,6624,0.0614432367149758,0,0,93
604,2005,"Aneby",120.844716148829,7.69587589014973,9.30005937461757,6576,0.0638686131386861,0,0,73
604,2006,"Aneby",86.6101722264022,9.317109059196,8.06956420269139,6551,0.0642649977102732,0,0,88
604,2007,"Aneby",69.1885124273525,9.03887655209083,6.25386422653642,6506,0.0659391331079004,0,0,56
604,2008,"Aneby",66.7374949198862,8.22794293934308,5.49112300115523,6523,0.0682201441054729,0,0,59
604,2009,"Aneby",59.8741149121026,8.64136006378859,5.17393785456131,6446,0.0724480297859137,0,0,63
604,2010,"Aneby",62.0480042757092,8.63527386296536,5.35801509571194,6393,0.0736743312998592,0,0,56
604,2011,"Aneby",71.0411222485157,7.79643899672122,5.53867775869167,6415,0.076539360872954,0,0,39
604,2012,"Aneby",70.5133190744701,7.37143251068523,5.19784172661869,6407,0.0810051506165132,0,0,48
617,2001,"Gnosjö",85.5541431369563,14.1003931923198,12.0634705746309,10191,0.0367971739770386,0,0,98
617,2002,"Gnosjö",102.572988568887,8.60671375789895,8.82816351904651,9997,0.0385115534660398,0,0,98
617,2003,"Gnosjö",105.132235053239,7.79087739477373,8.19072353538322,9926,0.0382832963933105,0,0,98
617,2004,"Gnosjö",104.839742566485,7.62286433871077,7.99179134889677,9810,0.0394495412844037,0,0,93
617,2005,"Gnosjö",115.297332204595,6.70285964625944,7.72821835355545,9753,0.0418332820670563,0,0,73
617,2006,"Gnosjö",112.033058601316,6.45030627175108,7.22647540539526,9598,0.0418837257762034,0,0,88
617,2007,"Gnosjö",82.955614389938,6.32721358646358,5.24877890441448,9657,0.0452521487004246,0,0,56
617,2008,"Gnosjö",141.292810673245,3.03134739870535,4.28307594090109,9658,0.0472147442534686,0,0,59
617,2009,"Gnosjö",83.3474895083247,4.52642670007974,3.77266301895098,9536,0.0485528523489933,0,0,63
617,2010,"Gnosjö",73.0853896516767,4.93444220740878,3.6063563144215,9546,0.0509113764927718,0,0,56
617,2011,"Gnosjö",62.7091387749243,5.39753469003777,3.38474751920046,9400,0.0538297872340426,0,0,39
617,2012,"Gnosjö",63.4343348850331,4.98069764235489,3.15947242206235,9354,0.0550566602522985,0,0,48
642,2001,"Mullsjö",62.893856576357,4.14717446832936,2.60831796208237,7118,0.0590053385782523,0,0,98
642,2002,"Mullsjö",71.9810446097451,3.22751765921211,2.32320092606487,7124,0.0597978663672094,0,0,98
642,2003,"Mullsjö",80.2827976770191,2.59695913159124,2.08491144537027,7129,0.062140552672184,0,0,98
642,2004,"Mullsjö",40.7272182902386,3.44258389490164,1.40206865770119,7101,0.066187860864667,0,0,93
642,2005,"Mullsjö",72.5493806456876,1.98603248778057,1.44085426930695,7087,0.0697050938337802,0,0,73
642,2006,"Mullsjö",60.4978516447108,2.38900232287077,1.44529508107905,7075,0.0723674911660777,0,0,88
642,2007,"Mullsjö",49.4203660195375,2.71166296562725,1.34011376282923,7046,0.0742265114958842,0,0,56
642,2008,"Mullsjö",19.3220937672813,9.09404219611604,1.75715936036967,7086,0.0786057013830087,0,0,59
642,2009,"Mullsjö",27.5736055516262,7.81837339104682,2.15580743940055,7027,0.080973388359186,0,0,63
642,2010,"Mullsjö",21.3455741204897,11.1024949666698,2.36989129233413,7033,0.0855964737665292,0,0,56
642,2011,"Mullsjö",26.5699435393754,11.1948867645228,2.97447509263071,7034,0.0880011373329542,0,0,39
642,2012,"Mullsjö",26.288870864093,14.3444092099821,3.77098321342925,7070,0.0884016973125884,0,0,48
643,2001,"Habo",84.906706378082,6.91195744721561,5.86871541468534,9471,0.0595502058916693,0,0,98
643,2002,"Habo",69.4989396232022,7.79983434309592,5.42080216081802,9584,0.0631260434056761,0,0,98
643,2003,"Habo",76.4598073114467,7.01178965529636,5.36120085952354,9568,0.0658444816053512,0,0,98
643,2004,"Habo",63.7261180306086,8.36056088761827,5.32786089926451,9758,0.0699938511990162,0,0,93
643,2005,"Habo",62.074336381337,8.44063807306744,5.23947007020707,9842,0.0768136557610242,0,0,73
643,2006,"Habo",65.2427811854724,8.12260789776062,5.29941529728985,10122,0.0820983995257854,0,0,88
643,2007,"Habo",56.3565577415779,12.8803990867294,7.25894954865833,10375,0.0892530120481928,0,0,56
643,2008,"Habo",66.907888523937,10.1766662670822,6.80899252143247,10526,0.093197795933878,0,0,59
643,2009,"Habo",58.304833674487,12.7562934274974,7.43753566593192,10674,0.0984635563050403,0,0,63
643,2010,"Habo",58.9596420719409,13.9809195876582,8.24310014724914,10741,0.102132017503026,0,0,56
643,2011,"Habo",75.5091173584852,10.5951606878519,8.00031231811021,10828,0.106206132249723,0,0,39
643,2012,"Habo",75.8215696350483,11.1567627188749,8.45923261390888,10879,0.110580016545638,0,0,48
662,2001,"Gislaved",98.8724382859761,63.3135302164949,62.5996310899767,30208,0.0413797669491525,0,0,98
662,2002,"Gislaved",95.4887781658391,63.7434737694391,60.8678642628997,29976,0.0428676274352816,0,0,98
662,2003,"Gislaved",96.2827203181181,63.1061068976672,60.7602764079335,29956,0.0445987448257444,0,0,98
662,2004,"Gislaved",94.8117158358198,64.179599754952,60.8497797442318,29750,0.0458823529411765,0,0,93
662,2005,"Gislaved",107.22841010389,61.5670071211978,66.0173228846092,29489,0.0494760758248839,0,0,73
662,2006,"Gislaved",105.359214290105,61.1584594654917,64.4360723647744,29327,0.0509769154703857,0,0,88
662,2007,"Gislaved",107.65211512783,58.3007537609858,62.761994559169,29330,0.0538015683600409,0,0,56
662,2008,"Gislaved",107.264456649755,58.4616998321745,62.7086246731928,29380,0.0551055139550715,0,0,59
662,2009,"Gislaved",108.780380592579,56.5803337509967,61.5483023948856,29212,0.0572025195125291,0,0,63
662,2010,"Gislaved",112.421695896633,53.2508554882864,59.865514819397,29111,0.0592903026347429,0,0,56
662,2011,"Gislaved",111.777003855303,50.3769904403525,56.3098905466988,28868,0.0612442843286684,0,0,39
662,2012,"Gislaved",111.826056898769,48.2131531779953,53.9148681055156,28732,0.0641793122650703,0,0,48
665,2001,"Vaggeryd",104.238143990949,15.482784681763,16.1389673903846,12655,0.04654286843145,0,0,98
665,2002,"Vaggeryd",100.511713200517,14.7927892713888,14.8684859268151,12603,0.0484805205109894,0,0,98
665,2003,"Vaggeryd",107.115862129715,13.7638833974336,14.7433023636898,12656,0.0498577749683944,0,0,98
665,2004,"Vaggeryd",78.9481462241548,15.983425226329,12.6186179193107,12660,0.0523696682464455,0,0,93
665,2005,"Vaggeryd",58.8512458384599,19.3638167558606,11.3958474027004,12665,0.0553493880773786,0,0,73
665,2006,"Vaggeryd",62.3552418267853,18.1564176538179,11.3214781351192,12816,0.059769038701623,0,0,88
665,2007,"Vaggeryd",82.6840739173032,11.7505395177181,9.71582478051192,12939,0.0632970090424299,0,0,56
665,2008,"Vaggeryd",118.347824324598,6.49574442579717,7.68757220161732,12981,0.0671751020722595,0,0,59
665,2009,"Vaggeryd",96.8418449525296,6.7896400501196,6.57521269017168,12959,0.0708387992900687,0,0,63
665,2010,"Vaggeryd",80.9561239218573,8.01846858703926,6.4914413659587,12991,0.0752828881533369,0,0,56
665,2011,"Vaggeryd",82.5925242401442,8.19625638116846,6.76949503840092,13160,0.0791033434650456,0,0,39
665,2012,"Vaggeryd",81.8507546903653,8.9652557562388,7.33812949640287,13148,0.0822938850015211,0,0,48
680,2001,"Jönköping",111.022832559385,484.113499602981,537.476520061599,117896,0.0908767048924476,0,0,98
680,2002,"Jönköping",105.428800023921,504.030674446957,531.393491821906,118581,0.0963139120095125,0,0,98
680,2003,"Jönköping",106.274976738601,525.624528234068,558.607345113136,119340,0.100519524048936,0,0,98
680,2004,"Jönköping",109.743083261132,522.535055476142,573.446080999787,119927,0.105530864609304,0,0,93
680,2005,"Jönköping",109.179585000083,534.242739212974,583.284005565804,120965,0.11140412516017,0,0,73
680,2006,"Jönköping",111.059827124077,540.392325433368,600.158782418078,122194,0.115496669230895,0,0,88
680,2007,"Jönköping",111.021956584616,529.904137866325,588.309941882034,123709,0.119813433137444,0,0,56
680,2008,"Jönköping",112.362481867532,519.876078877967,584.145664862893,125154,0.123567764514119,0,0,59
680,2009,"Jönköping",108.422772489488,520.744817177355,564.605968379004,126331,0.126936381410738,0,0,63
680,2010,"Jönköping",103.878308349989,525.518095089035,545.899307251575,127382,0.131494245654802,0,0,56
680,2011,"Jönköping",107.707975990754,489.376478563424,527.09750003549,128305,0.135248041775457,0,0,39
680,2012,"Jönköping",107.558679123598,487.709913139391,524.574340527578,129478,0.139181945967655,0,0,48
682,2001,"Nässjö",80.1438706373482,85.4317940475849,68.4683465046621,29360,0.048058583106267,0,0,98
682,2002,"Nässjö",74.3667020882395,94.1359317270198,70.0057879054212,29341,0.0512934119491497,0,0,98
682,2003,"Nässjö",72.667158139252,98.165055174149,71.3337558808828,29337,0.0539932508436445,0,0,98
682,2004,"Nässjö",72.0605706532312,97.8677421550609,70.5240534823698,29377,0.0562344691425265,0,0,93
682,2005,"Nässjö",70.1316162034033,99.5498784500013,69.8159386855093,29314,0.0602783652862114,0,0,73
682,2006,"Nässjö",69.6946746975884,100.576997792859,70.096811432334,29369,0.0628213422316048,0,0,88
682,2007,"Nässjö",72.1465197365511,92.8744565727333,67.0056881414616,29461,0.0652387902650962,0,0,56
682,2008,"Nässjö",75.4882150481666,92.6726204747063,69.9569070347176,29511,0.0669241977567687,0,0,59
682,2009,"Nässjö",77.5749941222282,90.7342806697802,70.387112896428,29489,0.0693818033843128,0,0,63
682,2010,"Nässjö",85.9676934979723,80.1846858703926,68.932924981371,29339,0.0723610211663656,0,0,56
682,2011,"Nässjö",84.149538407482,77.7644812749886,65.4384520378756,29367,0.0753566928865734,0,0,39
682,2012,"Nässjö",84.1096229204566,76.7027436922653,64.5143884892085,29382,0.078279218569192,0,0,48
683,2001,"Värnamo",108.280320359032,104.785274899789,113.461831350583,32275,0.0569790859798606,0,0,98
683,2002,"Värnamo",106.185847905118,105.163283729328,111.668524512851,32252,0.0591281160858241,0,0,98
683,2003,"Värnamo",112.015598535293,100.242622479422,112.287373557799,32350,0.0627511591962906,0,0,98
683,2004,"Värnamo",108.59227148141,97.8677421550609,106.27680425375,32464,0.0654879250862494,0,0,93
683,2005,"Värnamo",109.969587505042,94.3365431695773,103.7415073901,32700,0.070611620795107,0,0,73
683,2006,"Värnamo",113.953212827344,92.6932901273859,105.626982175528,32841,0.0738710757894096,0,0,88
683,2007,"Värnamo",107.038970327363,96.7159791073719,103.523788178558,32930,0.0761008199210446,0,0,56
683,2008,"Värnamo",109.933726515474,93.1056701030928,102.354532741533,32823,0.0786643512171343,0,0,59
683,2009,"Värnamo",110.153019101112,88.2653206515548,97.2269155169649,32753,0.0813665923732177,0,0,63
683,2010,"Värnamo",103.206295836888,90.0535702852102,92.940954160234,32833,0.0827521091584686,0,0,56
683,2011,"Värnamo",109.100775401972,88.5595506550641,96.6191564571769,32934,0.0859597983846481,0,0,39
683,2012,"Värnamo",108.651444279246,90.0510133737764,97.841726618705,33012,0.0882406397673573,0,0,48
684,2001,"Sävsjö",97.6272466323575,16.8651761712061,16.4650071356449,10986,0.0410522483160386,0,0,98
684,2002,"Sävsjö",86.8202138062156,17.4823873207322,15.1782460502904,10975,0.042369020501139,0,0,98
684,2003,"Sävsjö",86.4873230244234,15.8414507027066,13.7008466410046,10968,0.0448577680525164,0,0,98
684,2004,"Sävsjö",83.1514040092372,17.7047171737799,14.7217209058625,10973,0.0478447097420942,0,0,93
684,2005,"Sävsjö",73.2822026724117,17.8742923900252,13.0986751755177,10989,0.0521430521430521,0,0,73
684,2006,"Sävsjö",78.0394661626977,17.4397169569566,13.6098620134944,10985,0.0560764679107874,0,0,88
684,2007,"Sävsjö",65.8938213593834,17.6258092765771,11.6143192778533,10937,0.0589741245314072,0,0,56
684,2008,"Sävsjö",88.7608682434487,13.8575881083673,12.3001155225877,10883,0.0611044748690618,0,0,59
684,2009,"Sävsjö",79.3124126353026,14.8137601093519,11.749150544733,10871,0.0631956581731211,0,0,63
684,2010,"Sävsjö",74.839439003317,15.4201318981524,11.5403402061488,10830,0.0660203139427516,0,0,56
684,2011,"Sävsjö",69.7781689640976,14.9931519167716,10.4619468775287,10871,0.0688989053444945,0,0,39
684,2012,"Sävsjö",69.7591659292886,15.3405487384531,10.7014388489209,10844,0.0734968646255994,0,0,48
685,2001,"Vetlanda",84.6157201909998,85.1553157496963,72.0547837025255,26522,0.0470175703189805,0,0,98
685,2002,"Vetlanda",87.1554269869346,79.6121022605653,69.3862676584706,26428,0.0490767367943091,0,0,98
685,2003,"Vetlanda",84.1178479491074,82.3236044714424,69.2488444355126,26398,0.0515569361315251,0,0,98
685,2004,"Vetlanda",83.2156135876227,81.8843169287319,68.1405367642776,26531,0.0549922731898534,0,0,93
685,2005,"Vetlanda",84.7160469651508,79.9378076331681,67.7201506574266,26459,0.0583544351638384,0,0,73
685,2006,"Vetlanda",83.2321072156005,75.9702738672905,63.2316597972086,26380,0.061144806671721,0,0,88
685,2007,"Vetlanda",88.1282249539152,78.1862821755856,68.9041826388029,26365,0.0642897781149251,0,0,56
685,2008,"Vetlanda",94.2993132241565,75.3506353392472,71.0551316349488,26343,0.0665072315226056,0,0,59
685,2009,"Vetlanda",90.2040471379184,78.3894805786536,70.7104840123381,26350,0.0678178368121442,0,0,63
685,2010,"Vetlanda",91.7395652961047,74.0166331111317,67.9025374629647,26304,0.0700273722627737,0,0,56
685,2011,"Vetlanda",99.2655048101581,67.3692292793603,66.87440553087,26302,0.07227587255722,0,0,39
685,2012,"Vetlanda",99.0970027781931,66.5421205018613,65.9412470023981,26297,0.0757500855610906,0,0,48
686,2001,"Eksjö",84.2986505381348,35.3892221297439,29.8326366913171,16812,0.0827385201046871,0,0,98
686,2002,"Eksjö",83.9595695906035,35.2337344463988,29.5820917918926,16761,0.0884195453731878,0,0,98
686,2003,"Eksjö",96.2227236080495,30.6441177527767,29.4866047273795,16656,0.0917387127761767,0,0,98
686,2004,"Eksjö",88.199882109798,31.4750527533864,27.7609594224836,16571,0.0952266006879488,0,0,93
686,2005,"Eksjö",87.9386432068941,30.5352494996263,26.8522841098113,16575,0.0991251885369532,0,0,73
686,2006,"Eksjö",85.5525174773688,31.5348306618942,26.9788415134757,16516,0.0999031242431582,0,0,88
686,2007,"Eksjö",80.0609929516508,33.8957870703406,27.1373036972919,16435,0.103437785214481,0,0,56
686,2008,"Eksjö",88.57161266084,29.014325101894,25.6984556454065,16312,0.106118195193722,0,0,59
686,2009,"Eksjö",85.5428028480529,26.3355735277366,22.5281877417358,16353,0.108542775025989,0,0,63
686,2010,"Eksjö",88.1066264187955,25.494618071612,22.4624479012539,16244,0.110502339325289,0,0,56
686,2011,"Eksjö",93.2493037627122,25.1884952201763,23.4880964211184,16304,0.113407752698724,0,0,39
686,2012,"Eksjö",92.4610377057831,26.8957672687164,24.8681055155875,16368,0.11491935483871,0,0,48
687,2001,"Tranås",88.9662821869652,62.4840953228291,55.5897765668803,17644,0.0546361369304013,0,0,98
687,2002,"Tranås",82.4347232875089,64.8193129891765,53.4336212994919,17718,0.0579636527824811,0,0,98
687,2003,"Tranås",97.1755186519865,52.7182703713023,51.2292526576697,17709,0.0589530747077757,0,0,98
687,2004,"Tranås",98.2883534737758,51.6387584235246,50.7548854087832,17751,0.0610106472874768,0,0,93
687,2005,"Tranås",90.5563516558435,53.3746231091029,48.3341113976602,17765,0.0633830565719111,0,0,73
687,2006,"Tranås",81.9737950435222,60.6806590009176,49.7422390404708,17765,0.0670982268505488,0,0,88
687,2007,"Tranås",78.187444747328,60.5604728990085,47.350686286633,17920,0.069921875,0,0,56
687,2008,"Tranås",80.0125656148031,55.8634020618557,44.6977412294034,18066,0.0725119008081479,0,0,59
687,2009,"Tranås",82.7965089054125,52.4654003872879,43.4395199039212,18043,0.0747104140109738,0,0,63
687,2010,"Tranås",80.2255291015179,50.989236143224,40.906384480724,18119,0.0778188641757271,0,0,56
687,2011,"Tranås",80.9005539047287,53.3756208237068,43.1811728964667,18108,0.0784183786171858,0,0,39
687,2012,"Tranås",80.6401757803456,52.1977112918792,42.0923261390886,18145,0.0794709286304767,0,0,48
760,2001,"Uppvidinge",108.753960329951,12.4415234049881,13.5306494283023,9686,0.0357216601280198,0,0,31
760,2002,"Uppvidinge",118.200452201266,10.220472587505,12.0806448155373,9580,0.0365344467640919,0,0,31
760,2003,"Uppvidinge",100.703160849223,10.6475324395241,10.7224017190471,9553,0.0383125719669214,0,0,31
760,2004,"Uppvidinge",97.9541814262662,9.59005513579743,9.39386000659797,9514,0.0415177632961951,0,0,30
760,2005,"Uppvidinge",77.8885125546776,10.426670560848,8.121178608821,9466,0.0457426579336573,0,0,23
760,2006,"Uppvidinge",86.6101722264022,9.317109059196,8.06956420269139,9508,0.0475389145982331,0,0,29
760,2007,"Uppvidinge",84.5348366123668,8.58693272448629,7.25894954865833,9484,0.0505061155630536,0,0,22
760,2008,"Uppvidinge",85.5002649202199,7.57836849676337,6.47952514136317,9347,0.0542420027816412,0,0,20
760,2009,"Uppvidinge",88.9039888088797,6.7896400501196,6.03626083032155,9320,0.0565450643776824,0,0,27
760,2010,"Uppvidinge",67.228372362518,8.42967210432333,5.66713135123379,9244,0.0591735179575941,0,0,24
760,2011,"Uppvidinge",80.6260355677599,6.99680422782674,5.64124586533412,9216,0.0623914930555556,0,0,15
760,2012,"Uppvidinge",81.2489109058774,6.77374879360265,5.50359712230215,9276,0.0633893919793014,0,0,22
761,2001,"Lessebo",147.407476350837,4.97660936199524,7.33589426835667,8386,0.0438826615788218,0,0,31
761,2002,"Lessebo",103.172830607301,6.45503531842421,6.65984265471928,8255,0.0440944881889764,0,0,31
761,2003,"Lessebo",135.542385688474,5.71331008950074,7.74395679708958,8227,0.0457031724808557,0,0,31
761,2004,"Lessebo",114.036211212668,6.88516778980328,7.85158448312667,8198,0.0495242742132227,0,0,30
761,2005,"Lessebo",102.228672728014,7.9441299511223,8.121178608821,8127,0.0522948197366802,0,0,23
761,2006,"Lessebo",128.081037265829,8.83930859462185,11.3214781351192,8099,0.0544511668107174,0,0,29
761,2007,"Lessebo",93.7719765498917,17.6258092765771,16.5280697415605,8070,0.0581164807930607,0,0,22
761,2008,"Lessebo",84.3503903183084,19.920282905778,16.802836383535,8085,0.0628324056895486,0,0,20
761,2009,"Lessebo",80.2334074827389,29.4217735505183,23.606091461436,8165,0.0654011022657685,0,0,27
761,2010,"Lessebo",67.9694123760594,32.8962813827252,22.3594091494133,8139,0.0680673301388377,0,0,24
761,2011,"Lessebo",73.1047714060615,30.586029910214,22.3598472480516,8077,0.0699517147455739,0,0,15
761,2012,"Lessebo",72.9612260047314,24.3058044946919,17.7338129496403,8012,0.0740139790314528,0,0,22
763,2001,"Tingsryd",71.2836154293599,37.0480919170756,26.409219366084,13258,0.0420877960476693,0,0,31
763,2002,"Tingsryd",75.3032466686564,34.9647746414645,26.3296104954018,13175,0.0434914611005693,0,0,31
763,2003,"Tingsryd",73.6693033949706,35.5783401028,26.2103153132262,13013,0.0467225082609698,0,0,31
763,2004,"Tingsryd",67.5625497938068,35.9012320468314,24.2557877782306,12892,0.0503412969283276,0,0,30
763,2005,"Tingsryd",68.2600657060507,35.5003307190778,24.2325490747078,12793,0.0534667396232315,0,0,23
763,2006,"Tingsryd",61.6538615487498,37.5073364690711,23.1247212972648,12712,0.0554594084329767,0,0,29
763,2007,"Tingsryd",67.5088660005447,34.5737028117474,23.3403147026091,12600,0.0594444444444444,0,0,22
763,2008,"Tingsryd",63.9519299145344,34.8604950851115,22.2939593846902,12502,0.0623900175971845,0,0,20
763,2009,"Tingsryd",65.0805596870681,33.1252135778563,21.5580743940055,12358,0.065059071047095,0,0,27
763,2010,"Tingsryd",64.1725372551308,33.7186884172933,21.638137886529,12231,0.068187392690704,0,0,24
763,2011,"Tingsryd",64.6920364436966,32.185299448003,20.821325648415,12235,0.0707805476093175,0,0,15
763,2012,"Tingsryd",64.4574693186627,29.8841858541293,19.2625899280575,12141,0.0723993081294786,0,0,22
764,2001,"Alvesta",100.477749186081,27.0948731930852,27.2243187292347,18957,0.0484253837632537,0,0,31
764,2002,"Alvesta",106.172040799374,25.8201412736968,27.4137709275654,18930,0.0507131537242472,0,0,31
764,2003,"Alvesta",105.694439518765,26.4889831422307,27.9973822664007,18879,0.0542931299327295,0,0,31
